Time window,0.005,0.08,0.155,0.23,0.305,0.38,0.455,0.53,0.605,0.68,0.755,0.83,0.905,0.98,1.055,1.13,1.205,1.28,1.355,1.43,1.505,1.58,1.655,1.73,1.805
100,0.0,0.0,0.0,0.4000000059604645,0.6000000238418579,0.7599999904632568,0.6000000238418579,0.7200000286102295,0.8399999737739563,0.8399999737739563,0.9399999976158142,0.9200000166893005,0.9800000190734863,1.0,0.9800000190734863,0.9800000190734863,1.0,1.0,1.0,1.0,0.9800000190734863,1.0,1.0,1.0,1.0
90,0.0,0.0,0.019999999552965164,0.05999999865889549,0.41999998688697815,0.5600000023841858,0.699999988079071,0.699999988079071,0.7599999904632568,0.800000011920929,0.9399999976158142,0.9200000166893005,0.9399999976158142,0.8999999761581421,0.9599999785423279,0.9800000190734863,1.0,1.0,0.9800000190734863,1.0,1.0,0.9599999785423279,1.0,1.0,1.0
80,0.0,0.0,0.0,0.20000000298023224,0.2800000011920929,0.41999998688697815,0.6000000238418579,0.6200000047683716,0.7599999904632568,0.7799999713897705,0.8399999737739563,0.8799999952316284,0.9399999976158142,0.8999999761581421,0.9599999785423279,1.0,0.9800000190734863,0.9599999785423279,0.9800000190734863,0.9800000190734863,1.0,1.0,1.0,0.9800000190734863,1.0
70,0.0,0.0,0.05999999865889549,0.36000001430511475,0.3199999928474426,0.3799999952316284,0.3400000035762787,0.6800000071525574,0.699999988079071,0.7799999713897705,0.8399999737739563,0.8399999737739563,0.9399999976158142,0.9399999976158142,0.8600000143051147,0.9399999976158142,0.9800000190734863,0.9800000190734863,1.0,1.0,1.0,0.9800000190734863,1.0,1.0,0.9800000190734863
60,0.0,0.0,0.0,0.019999999552965164,0.05999999865889549,0.36000001430511475,0.5600000023841858,0.6399999856948853,0.7799999713897705,0.7400000095367432,0.7599999904632568,0.8999999761581421,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.9800000190734863,0.9200000166893005,0.9800000190734863,0.9599999785423279,0.9599999785423279,0.9800000190734863,0.9800000190734863,1.0,1.0,1.0
50,0.0,0.0,0.0,0.0,0.05999999865889549,0.41999998688697815,0.4000000059604645,0.6200000047683716,0.7799999713897705,0.6800000071525574,0.8199999928474426,0.7400000095367432,0.9399999976158142,0.7400000095367432,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.9399999976158142,1.0,0.9800000190734863,0.9800000190734863,0.9599999785423279,0.9800000190734863,0.9800000190734863,1.0
40,0.0,0.0,0.0,0.0,0.07999999821186066,0.23999999463558197,0.3199999928474426,0.46000000834465027,0.5400000214576721,0.5600000023841858,0.7200000286102295,0.7200000286102295,0.699999988079071,0.8199999928474426,0.800000011920929,0.8799999952316284,0.8399999737739563,0.8799999952316284,0.9200000166893005,0.8999999761581421,0.9599999785423279,0.8999999761581421,0.9599999785423279,0.8600000143051147,1.0
30,0.0,0.019999999552965164,0.0,0.0,0.0,0.18000000715255737,0.25999999046325684,0.23999999463558197,0.3199999928474426,0.47999998927116394,0.6000000238418579,0.6399999856948853,0.6200000047683716,0.6800000071525574,0.800000011920929,0.7799999713897705,0.7200000286102295,0.8199999928474426,0.8799999952316284,0.800000011920929,0.9200000166893005,0.8600000143051147,0.8399999737739563,0.8799999952316284,0.9800000190734863
20,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999865889549,0.05999999865889549,0.3199999928474426,0.2800000011920929,0.36000001430511475,0.5,0.3799999952316284,0.5199999809265137,0.47999998927116394,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.699999988079071,0.7599999904632568,0.7799999713897705,0.699999988079071,0.7599999904632568,0.8999999761581421,0.800000011920929
10,0.0,0.0,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.14000000059604645,0.18000000715255737,0.2199999988079071,0.3199999928474426,0.4399999976158142,0.46000000834465027,0.5199999809265137,0.5,0.5400000214576721,0.699999988079071,0.6600000262260437,0.7799999713897705,0.7200000286102295,0.7599999904632568,0.7400000095367432,0.800000011920929,0.7599999904632568
