Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
systematic,0.75,30,0.68,2.0,2.0,14.0,20.0
systematic,0.75,30,0.68,2.0,2.0,2.0,4.0
systematic,0.75,30,0.68,4.0,6.0,18.0,20.0
systematic,0.75,30,0.68,4.0,6.0,6.0,10.0
systematic,0.75,30,0.68,1.0,1.0,28.0,28.0
systematic,0.75,30,0.68,10.0,12.0,10.0,26.0
systematic,0.75,30,0.68,2.0,6.0,10.0,14.0
systematic,0.75,30,0.68,8.0,8.0,24.0,26.0
systematic,0.75,30,0.68,14.0,14.0,16.0,16.0
systematic,0.75,30,0.68,8.0,16.0,26.0,26.0
systematic,0.75,30,0.68,2.0,2.0,4.0,22.0
systematic,0.75,30,0.68,2.0,6.0,6.0,2.0
systematic,0.75,30,0.68,1.0,1.0,18.0,18.0
systematic,0.75,30,0.68,10.0,12.0,16.0,18.0
systematic,0.75,30,0.68,4.0,4.0,4.0,10.0
systematic,0.75,30,0.68,10.0,14.0,8.0,12.0
systematic,0.75,30,0.68,4.0,8.0,6.0,14.0
systematic,0.75,30,0.68,10.0,10.0,10.0,10.0
systematic,0.75,30,0.68,1.0,1.0,18.0,24.0
systematic,0.75,30,0.68,22.0,24.0,38.0,42.0
systematic,0.75,30,0.68,4.0,4.0,16.0,16.0
systematic,0.75,30,0.68,12.0,16.0,18.0,20.0
systematic,0.75,30,0.68,1.0,8.0,18.0,10.0
systematic,0.75,30,0.68,14.0,14.0,18.0,24.0
systematic,0.75,30,0.68,2.0,6.0,8.0,10.0
systematic,0.75,30,0.68,4.0,8.0,6.0,6.0
systematic,0.75,30,0.68,4.0,4.0,22.0,16.0
systematic,0.75,30,0.68,6.0,18.0,24.0,24.0
systematic,0.75,30,0.68,6.0,6.0,16.0,18.0
systematic,0.75,30,0.68,6.0,8.0,6.0,14.0
systematic,0.75,30,0.68,8.0,8.0,10.0,10.0
systematic,0.75,30,0.68,2.0,2.0,12.0,12.0
systematic,0.75,30,0.68,2.0,2.0,18.0,18.0
systematic,0.75,30,0.68,10.0,10.0,22.0,36.0
systematic,0.75,30,0.68,1.0,1.0,16.0,24.0
systematic,0.75,30,0.68,2.0,26.0,24.0,26.0
systematic,0.75,30,0.68,6.0,2.0,16.0,22.0
systematic,0.75,30,0.68,14.0,4.0,16.0,16.0
systematic,0.75,30,0.68,2.0,2.0,12.0,12.0
systematic,0.75,30,0.68,4.0,4.0,2.0,6.0
systematic,0.75,30,0.68,10.0,12.0,12.0,14.0
systematic,0.75,30,0.68,8.0,12.0,18.0,20.0
systematic,0.75,30,0.68,8.0,8.0,8.0,10.0
systematic,0.75,30,0.68,16.0,28.0,28.0,28.0
systematic,0.75,30,0.68,12.0,12.0,26.0,30.0
systematic,0.75,30,0.68,8.0,12.0,14.0,24.0
systematic,0.75,30,0.68,14.0,14.0,16.0,20.0
systematic,0.75,30,0.68,6.0,6.0,16.0,22.0
systematic,0.75,30,0.68,8.0,10.0,14.0,14.0
systematic,0.75,30,0.68,4.0,6.0,12.0,12.0
systematic,0.75,30,0.68,6.0,8.0,6.0,26.0
systematic,0.75,30,0.68,6.0,6.0,14.0,16.0
systematic,0.75,30,0.68,4.0,6.0,14.0,16.0
systematic,0.75,30,0.68,8.0,8.0,20.0,22.0
systematic,0.75,30,0.68,16.0,16.0,20.0,2.0
systematic,0.75,30,0.68,2.0,4.0,2.0,4.0
