Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
systematic,0.75,50,0.755,4.0,6.0,32.0,32.0
systematic,0.75,50,0.755,1.0,1.0,14.0,38.0
systematic,0.75,50,0.755,2.0,4.0,26.0,26.0
systematic,0.75,50,0.755,8.0,8.0,38.0,40.0
systematic,0.75,50,0.755,4.0,8.0,10.0,34.0
systematic,0.75,50,0.755,4.0,8.0,30.0,30.0
systematic,0.75,50,0.755,2.0,4.0,10.0,28.0
systematic,0.75,50,0.755,12.0,12.0,16.0,20.0
systematic,0.75,50,0.755,14.0,14.0,14.0,24.0
systematic,0.75,50,0.755,2.0,2.0,20.0,28.0
systematic,0.75,50,0.755,6.0,8.0,24.0,26.0
systematic,0.75,50,0.755,4.0,4.0,6.0,18.0
systematic,0.75,50,0.755,6.0,8.0,12.0,38.0
systematic,0.75,50,0.755,1.0,1.0,38.0,42.0
systematic,0.75,50,0.755,2.0,6.0,12.0,16.0
systematic,0.75,50,0.755,2.0,10.0,24.0,28.0
systematic,0.75,50,0.755,4.0,4.0,20.0,10.0
systematic,0.75,50,0.755,1.0,14.0,28.0,38.0
systematic,0.75,50,0.755,1.0,1.0,38.0,42.0
systematic,0.75,50,0.755,4.0,4.0,26.0,10.0
systematic,0.75,50,0.755,6.0,6.0,12.0,16.0
systematic,0.75,50,0.755,14.0,14.0,30.0,38.0
systematic,0.75,50,0.755,6.0,6.0,24.0,30.0
systematic,0.75,50,0.755,8.0,8.0,26.0,34.0
systematic,0.75,50,0.755,2.0,6.0,22.0,26.0
systematic,0.75,50,0.755,12.0,16.0,30.0,22.0
systematic,0.75,50,0.755,10.0,12.0,26.0,28.0
systematic,0.75,50,0.755,8.0,8.0,32.0,38.0
systematic,0.75,50,0.755,8.0,10.0,12.0,34.0
systematic,0.75,50,0.755,6.0,18.0,18.0,18.0
systematic,0.75,50,0.755,24.0,24.0,28.0,28.0
systematic,0.75,50,0.755,2.0,2.0,30.0,32.0
systematic,0.75,50,0.755,2.0,4.0,12.0,12.0
systematic,0.75,50,0.755,4.0,6.0,10.0,18.0
systematic,0.75,50,0.755,2.0,2.0,26.0,8.0
systematic,0.75,50,0.755,2.0,2.0,16.0,18.0
systematic,0.75,50,0.755,12.0,12.0,34.0,36.0
