Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
uptrend,0.95,80,0.605,7.0,10.0,42.0,42.0
uptrend,0.95,80,0.605,10.0,11.0,46.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,65.0
uptrend,0.95,80,0.605,7.0,8.0,48.0,60.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,66.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,65.0
uptrend,0.95,80,0.605,7.0,10.0,48.0,64.0
uptrend,0.95,80,0.605,9.0,10.0,49.0,65.0
uptrend,0.95,80,0.605,9.0,10.0,42.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,65.0
uptrend,0.95,80,0.605,9.0,11.0,47.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,49.0,64.0
uptrend,0.95,80,0.605,8.0,9.0,47.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,63.0
uptrend,0.95,80,0.605,6.0,9.0,47.0,64.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,53.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,60.0
uptrend,0.95,80,0.605,8.0,9.0,44.0,64.0
uptrend,0.95,80,0.605,8.0,9.0,42.0,62.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,46.0,64.0
uptrend,0.95,80,0.605,7.0,9.0,43.0,63.0
uptrend,0.95,80,0.605,7.0,9.0,46.0,60.0
uptrend,0.95,80,0.605,8.0,9.0,48.0,64.0
uptrend,0.95,80,0.605,7.0,10.0,49.0,59.0
uptrend,0.95,80,0.605,7.0,9.0,44.0,64.0
uptrend,0.95,80,0.605,9.0,11.0,49.0,62.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,58.0
uptrend,0.95,80,0.605,7.0,9.0,46.0,61.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,65.0
uptrend,0.95,80,0.605,7.0,8.0,48.0,64.0
uptrend,0.95,80,0.605,7.0,9.0,45.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,44.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,58.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,64.0
uptrend,0.95,80,0.605,8.0,9.0,47.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,49.0,63.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,63.0
uptrend,0.95,80,0.605,9.0,10.0,45.0,63.0
uptrend,0.95,80,0.605,8.0,10.0,44.0,56.0
uptrend,0.95,80,0.605,8.0,9.0,43.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,62.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,64.0
uptrend,0.95,80,0.605,8.0,9.0,46.0,58.0
uptrend,0.95,80,0.605,7.0,9.0,44.0,46.0
uptrend,0.95,80,0.605,8.0,10.0,44.0,63.0
uptrend,0.95,80,0.605,7.0,10.0,47.0,63.0
uptrend,0.95,80,0.605,8.0,10.0,49.0,65.0
uptrend,0.95,80,0.605,9.0,11.0,45.0,51.0
uptrend,0.95,80,0.605,7.0,9.0,47.0,64.0
uptrend,0.95,80,0.605,7.0,8.0,43.0,66.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,55.0
uptrend,0.95,80,0.605,7.0,10.0,45.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,44.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,46.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,62.0
uptrend,0.95,80,0.605,8.0,10.0,49.0,66.0
uptrend,0.95,80,0.605,6.0,8.0,49.0,65.0
uptrend,0.95,80,0.605,8.0,9.0,49.0,64.0
uptrend,0.95,80,0.605,9.0,11.0,47.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,49.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,59.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,65.0
uptrend,0.95,80,0.605,9.0,10.0,47.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,42.0,56.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,49.0,61.0
uptrend,0.95,80,0.605,8.0,10.0,50.0,65.0
uptrend,0.95,80,0.605,9.0,11.0,46.0,64.0
uptrend,0.95,80,0.605,9.0,11.0,48.0,56.0
uptrend,0.95,80,0.605,9.0,10.0,46.0,51.0
uptrend,0.95,80,0.605,7.0,9.0,49.0,64.0
uptrend,0.95,80,0.605,9.0,10.0,47.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,48.0
uptrend,0.95,80,0.605,7.0,9.0,49.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,56.0
uptrend,0.95,80,0.605,9.0,10.0,46.0,62.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,49.0,66.0
uptrend,0.95,80,0.605,6.0,9.0,46.0,65.0
uptrend,0.95,80,0.605,5.0,8.0,46.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,63.0
uptrend,0.95,80,0.605,7.0,9.0,44.0,64.0
uptrend,0.95,80,0.605,7.0,10.0,49.0,65.0
uptrend,0.95,80,0.605,9.0,10.0,48.0,66.0
uptrend,0.95,80,0.605,9.0,10.0,45.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,64.0
uptrend,0.95,80,0.605,9.0,11.0,48.0,63.0
uptrend,0.95,80,0.605,9.0,10.0,46.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,61.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,64.0
uptrend,0.95,80,0.605,7.0,9.0,45.0,66.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,65.0
uptrend,0.95,80,0.605,8.0,9.0,46.0,63.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,64.0
uptrend,0.95,80,0.605,8.0,9.0,47.0,65.0
uptrend,0.95,80,0.605,7.0,10.0,47.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,65.0
uptrend,0.95,80,0.605,9.0,11.0,45.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,45.0,60.0
uptrend,0.95,80,0.605,8.0,10.0,43.0,65.0
uptrend,0.95,80,0.605,7.0,10.0,47.0,66.0
uptrend,0.95,80,0.605,6.0,9.0,47.0,57.0
uptrend,0.95,80,0.605,8.0,10.0,44.0,66.0
uptrend,0.95,80,0.605,7.0,10.0,45.0,63.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,56.0
uptrend,0.95,80,0.605,7.0,9.0,47.0,56.0
uptrend,0.95,80,0.605,9.0,11.0,48.0,61.0
uptrend,0.95,80,0.605,9.0,11.0,48.0,65.0
uptrend,0.95,80,0.605,8.0,9.0,49.0,63.0
uptrend,0.95,80,0.605,8.0,10.0,44.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,61.0
uptrend,0.95,80,0.605,8.0,9.0,43.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,62.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,65.0
uptrend,0.95,80,0.605,8.0,9.0,47.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,44.0,63.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,60.0
uptrend,0.95,80,0.605,8.0,10.0,49.0,66.0
uptrend,0.95,80,0.605,7.0,10.0,49.0,65.0
uptrend,0.95,80,0.605,7.0,10.0,48.0,56.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,65.0
uptrend,0.95,80,0.605,9.0,11.0,48.0,53.0
uptrend,0.95,80,0.605,7.0,9.0,47.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,49.0,62.0
uptrend,0.95,80,0.605,7.0,9.0,45.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,64.0
uptrend,0.95,80,0.605,8.0,9.0,49.0,64.0
uptrend,0.95,80,0.605,9.0,10.0,45.0,63.0
uptrend,0.95,80,0.605,9.0,11.0,45.0,64.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,63.0
uptrend,0.95,80,0.605,8.0,10.0,49.0,64.0
uptrend,0.95,80,0.605,7.0,10.0,43.0,55.0
uptrend,0.95,80,0.605,7.0,10.0,48.0,56.0
uptrend,0.95,80,0.605,9.0,10.0,48.0,58.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,61.0
uptrend,0.95,80,0.605,8.0,9.0,47.0,61.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,62.0
uptrend,0.95,80,0.605,8.0,10.0,49.0,61.0
uptrend,0.95,80,0.605,9.0,11.0,46.0,65.0
uptrend,0.95,80,0.605,8.0,9.0,49.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,44.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,45.0,56.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,46.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,46.0,65.0
uptrend,0.95,80,0.605,9.0,10.0,48.0,66.0
uptrend,0.95,80,0.605,9.0,11.0,47.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,57.0
uptrend,0.95,80,0.605,7.0,10.0,48.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,60.0
uptrend,0.95,80,0.605,7.0,10.0,47.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,65.0
uptrend,0.95,80,0.605,9.0,10.0,46.0,59.0
uptrend,0.95,80,0.605,9.0,10.0,46.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,49.0,65.0
uptrend,0.95,80,0.605,8.0,9.0,47.0,64.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,64.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,60.0
uptrend,0.95,80,0.605,9.0,11.0,48.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,44.0,45.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,64.0
uptrend,0.95,80,0.605,9.0,10.0,47.0,64.0
uptrend,0.95,80,0.605,8.0,11.0,45.0,60.0
uptrend,0.95,80,0.605,9.0,11.0,48.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,65.0
uptrend,0.95,80,0.605,6.0,9.0,42.0,62.0
uptrend,0.95,80,0.605,8.0,9.0,49.0,63.0
uptrend,0.95,80,0.605,7.0,9.0,44.0,50.0
uptrend,0.95,80,0.605,7.0,10.0,42.0,62.0
uptrend,0.95,80,0.605,7.0,10.0,44.0,62.0
uptrend,0.95,80,0.605,8.0,9.0,45.0,38.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,58.0
uptrend,0.95,80,0.605,7.0,9.0,49.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,63.0
uptrend,0.95,80,0.605,8.0,10.0,43.0,51.0
uptrend,0.95,80,0.605,8.0,9.0,41.0,64.0
uptrend,0.95,80,0.605,9.0,10.0,45.0,65.0
uptrend,0.95,80,0.605,7.0,8.0,48.0,64.0
uptrend,0.95,80,0.605,7.0,9.0,44.0,48.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,65.0
uptrend,0.95,80,0.605,8.0,9.0,47.0,66.0
uptrend,0.95,80,0.605,9.0,11.0,45.0,60.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,66.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,65.0
uptrend,0.95,80,0.605,8.0,9.0,41.0,54.0
uptrend,0.95,80,0.605,9.0,11.0,44.0,61.0
uptrend,0.95,80,0.605,8.0,11.0,47.0,62.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,57.0
uptrend,0.95,80,0.605,8.0,10.0,42.0,42.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,50.0
uptrend,0.95,80,0.605,9.0,10.0,49.0,65.0
uptrend,0.95,80,0.605,9.0,10.0,45.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,65.0
uptrend,0.95,80,0.605,8.0,9.0,49.0,65.0
uptrend,0.95,80,0.605,8.0,9.0,48.0,38.0
uptrend,0.95,80,0.605,8.0,10.0,48.0,63.0
uptrend,0.95,80,0.605,9.0,11.0,48.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,49.0,64.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,64.0
uptrend,0.95,80,0.605,8.0,10.0,46.0,56.0
uptrend,0.95,80,0.605,9.0,10.0,48.0,59.0
uptrend,0.95,80,0.605,7.0,9.0,48.0,63.0
uptrend,0.95,80,0.605,8.0,10.0,44.0,46.0
uptrend,0.95,80,0.605,8.0,9.0,45.0,63.0
uptrend,0.95,80,0.605,8.0,9.0,48.0,58.0
uptrend,0.95,80,0.605,6.0,10.0,47.0,64.0
uptrend,0.95,80,0.605,7.0,9.0,44.0,51.0
uptrend,0.95,80,0.605,7.0,9.0,44.0,58.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,65.0
uptrend,0.95,80,0.605,8.0,9.0,46.0,66.0
uptrend,0.95,80,0.605,6.0,8.0,47.0,62.0
uptrend,0.95,80,0.605,8.0,9.0,44.0,65.0
uptrend,0.95,80,0.605,8.0,10.0,43.0,65.0
uptrend,0.95,80,0.605,8.0,9.0,46.0,65.0
uptrend,0.95,80,0.605,7.0,9.0,43.0,63.0
uptrend,0.95,80,0.605,8.0,10.0,47.0,63.0
uptrend,0.95,80,0.605,9.0,11.0,49.0,62.0
uptrend,0.95,80,0.605,8.0,11.0,43.0,62.0
uptrend,0.95,80,0.605,9.0,10.0,49.0,65.0
uptrend,0.95,80,0.605,9.0,11.0,45.0,63.0
uptrend,0.95,80,0.605,8.0,10.0,45.0,65.0
